Genome	Phagocyte-generalist prediction	Phagocyte-entamoebid prediction	Phagocyte-rozellid prediction	Prototrophy prediction	Photosynthesis prediction
0.80.10.EP00600_Ochromonadales_sp_CCMP1393	0.842723591005297	0.386983463216632	0.532089452256552	0.662130502582037	0.378770725978327
0.80.11.EP00600_Ochromonadales_sp_CCMP1393	0.814823921322575	0.327400772954937	0.545492537054515	0.685878107505178	0.616820531478914
0.80.12.EP00600_Ochromonadales_sp_CCMP1393	0.697405526658763	0.205995177924904	0.547485221081376	0.695665739304637	0.55774482021381
0.80.13.EP00600_Ochromonadales_sp_CCMP1393	0.749430873678281	0.286686426170858	0.539779717441135	0.473863803275329	0.422723478062333
0.80.14.EP00600_Ochromonadales_sp_CCMP1393	0.677766266349559	0.293265364910671	0.307383930388599	0.61687628966609	0.585988512279613
0.80.15.EP00600_Ochromonadales_sp_CCMP1393	0.817862040675295	0.358944682292292	0.519721569698077	0.649361356780054	0.534219208731532
0.80.16.EP00600_Ochromonadales_sp_CCMP1393	0.774458642125122	0.485182750821452	0.4705846581382	0.661677272758077	0.444447713646828
0.80.17.EP00600_Ochromonadales_sp_CCMP1393	0.761954008325684	0.201811527694783	0.23794639378212	0.529853459206178	0.689397555394856
0.80.18.EP00600_Ochromonadales_sp_CCMP1393	0.665114582654395	0.461958061624845	0.528830962352846	0.721713517490686	0.511183521552358
0.80.19.EP00600_Ochromonadales_sp_CCMP1393	0.802508859678489	0.412884275915498	0.405275196960257	0.717114050918938	0.276836996045929
0.80.2.EP00600_Ochromonadales_sp_CCMP1393	0.731035672114467	0.467503583225714	0.382638962861899	0.524420167083803	0.353642824589554
0.80.20.EP00600_Ochromonadales_sp_CCMP1393	0.84253439594074	0.31704805999893	0.532830714470434	0.604762852323275	0.272403308793193
0.80.3.EP00600_Ochromonadales_sp_CCMP1393	0.643210867879982	0.129837752972571	0.288821496701092	0.56043212182391	0.663794412005944
0.80.4.EP00600_Ochromonadales_sp_CCMP1393	0.831621386362258	0.419485953780371	0.496808203470439	0.569076661966375	0.335317312913962
0.80.5.EP00600_Ochromonadales_sp_CCMP1393	0.80549659308452	0.249771602444364	0.300487400719031	0.780478323157943	0.505444104241905
0.80.6.EP00600_Ochromonadales_sp_CCMP1393	0.825739979997671	0.413565223423972	0.483379177892188	0.781768887091423	0.581929421552768
0.80.7.EP00600_Ochromonadales_sp_CCMP1393	0.640740214064011	0.33227891997986	0.377212502994066	0.758199623452822	0.294187934248981
0.80.8.EP00600_Ochromonadales_sp_CCMP1393	0.827286769695262	0.459686814642371	0.549391751103027	0.343733871946575	0.314805439730969
0.80.9.EP00600_Ochromonadales_sp_CCMP1393	0.665047943438156	0.410694010912131	0.506784484455806	0.755316992998664	0.536611308729399
0.85.1.EP00600_Ochromonadales_sp_CCMP1393	0.886051889836089	0.542947409380886	0.522604058356994	0.740443112265815	0.416489270732909
0.85.10.EP00600_Ochromonadales_sp_CCMP1393	0.850456766022654	0.55778836160523	0.468599042425912	0.721323087617787	0.571126757778093
0.85.11.EP00600_Ochromonadales_sp_CCMP1393	0.886763784497527	0.518472760702671	0.526355956256421	0.779851745117679	0.65702838636189
0.85.12.EP00600_Ochromonadales_sp_CCMP1393	0.835453072723161	0.410678713108995	0.56027439353997	0.731616125136971	0.48978934865426
0.85.13.EP00600_Ochromonadales_sp_CCMP1393	0.722567454885608	0.248789639843474	0.23794639378212	0.727903287813301	0.588673630066129
0.85.14.EP00600_Ochromonadales_sp_CCMP1393	0.7484753696847	0.324300715054041	0.492960898215993	0.797684868822274	0.305155520643564
0.85.15.EP00600_Ochromonadales_sp_CCMP1393	0.88241525763128	0.536023174281657	0.526529740679049	0.683374869812403	0.664086361635499
0.85.16.EP00600_Ochromonadales_sp_CCMP1393	0.478178792049696	0.307696079734597	0.520432484027734	0.631865324231157	0.289898225655113
0.85.17.EP00600_Ochromonadales_sp_CCMP1393	0.85591720355174	0.523740434268336	0.541403121397505	0.733590271175552	0.604819061175919
0.85.18.EP00600_Ochromonadales_sp_CCMP1393	0.825600071640354	0.503130113497393	0.493533091110449	0.736087709014515	0.655200542631705
0.85.19.EP00600_Ochromonadales_sp_CCMP1393	0.790740063105221	0.436263131746833	0.413791195817785	0.624303139262707	0.398523617662737
0.85.2.EP00600_Ochromonadales_sp_CCMP1393	0.874317975052534	0.508336192786906	0.551734076352671	0.812176251336406	0.697465171561747
0.85.20.EP00600_Ochromonadales_sp_CCMP1393	0.841730115798428	0.485600006662032	0.492925974585743	0.714459129498075	0.417281345214675
0.85.3.EP00600_Ochromonadales_sp_CCMP1393	0.665314799978269	0.103065508839613	0.24764829791644	0.690119832039417	0.471193227390838
0.85.4.EP00600_Ochromonadales_sp_CCMP1393	0.764152281661609	0.31404567221247	0.438454044713018	0.745945056375654	0.377844160248445
0.85.5.EP00600_Ochromonadales_sp_CCMP1393	0.767713789092396	0.509949837540593	0.540680239341834	0.619218336508148	0.370871220570275
0.85.6.EP00600_Ochromonadales_sp_CCMP1393	0.841641131342677	0.500128816771069	0.502837967948618	0.802039099697845	0.562732427453265
0.85.7.EP00600_Ochromonadales_sp_CCMP1393	0.847995799040021	0.567084295712034	0.546356788583319	0.756322669857038	0.635967811728645
0.85.8.EP00600_Ochromonadales_sp_CCMP1393	0.853153129345598	0.421444745466648	0.532359236716561	0.70863579081002	0.678620634319204
0.85.9.EP00600_Ochromonadales_sp_CCMP1393	0.818826653508821	0.524726850091646	0.469686235618	0.651656605904672	0.37450974928582
0.90.1.EP00600_Ochromonadales_sp_CCMP1393	0.887209800962155	0.55367668002193	0.550250478902857	0.790434515449494	0.595439411582319
0.90.10.EP00600_Ochromonadales_sp_CCMP1393	0.639232607783595	0.502906224388321	0.493900253171123	0.817803084253585	0.676071170287683
0.90.11.EP00600_Ochromonadales_sp_CCMP1393	0.910788869221936	0.567682235411944	0.559816800649012	0.774651485441386	0.462424816150691
0.90.12.EP00600_Ochromonadales_sp_CCMP1393	0.790946724358076	0.348870743352219	0.476689636392653	0.800978295731354	0.51861766911272
0.90.13.EP00600_Ochromonadales_sp_CCMP1393	0.778808026227253	0.228320892013063	0.516701948267288	0.762275049032631	0.725777545741019
0.90.14.EP00600_Ochromonadales_sp_CCMP1393	0.887560076281538	0.56784217895303	0.474438821283717	0.832857065000399	0.482166625737693
0.90.15.EP00600_Ochromonadales_sp_CCMP1393	0.848038507923475	0.32845328934096	0.552699301131787	0.739537462342058	0.701442635313087
0.90.16.EP00600_Ochromonadales_sp_CCMP1393	0.811712727311049	0.531915969281134	0.517129430377363	0.68688308218005	0.458433657095246
0.90.17.EP00600_Ochromonadales_sp_CCMP1393	0.849805616856215	0.331150932302305	0.47336807733315	0.766622787739434	0.620599489551175
0.90.18.EP00600_Ochromonadales_sp_CCMP1393	0.856277952451946	0.504384257312221	0.470291588230273	0.70066440636494	0.63632882146587
0.90.19.EP00600_Ochromonadales_sp_CCMP1393	0.847155705291683	0.242230882312353	0.288647198693136	0.699121556583822	0.650828229830409
0.90.2.EP00600_Ochromonadales_sp_CCMP1393	0.851687517780492	0.500517538582908	0.564049672473284	0.834527608673821	0.323801379814487
0.90.20.EP00600_Ochromonadales_sp_CCMP1393	0.916436321246996	0.539944165119594	0.55952624939257	0.785811416219263	0.622220248038952
0.90.3.EP00600_Ochromonadales_sp_CCMP1393	0.777204637659919	0.261078659012792	0.488765180858211	0.734354123670904	0.73746251413525
0.90.4.EP00600_Ochromonadales_sp_CCMP1393	0.89647419705803	0.429155481501225	0.546087441297832	0.674018441350433	0.424704712219044
0.90.5.EP00600_Ochromonadales_sp_CCMP1393	0.865110193920807	0.533510137051319	0.550983657315723	0.616501966246028	0.73746251413525
0.90.6.EP00600_Ochromonadales_sp_CCMP1393	0.908315988353573	0.553557327547099	0.563370852326329	0.834527608673821	0.643365147652029
0.90.7.EP00600_Ochromonadales_sp_CCMP1393	0.893264882090862	0.464696563604717	0.557401673323152	0.798784918631464	0.568796228574247
0.90.8.EP00600_Ochromonadales_sp_CCMP1393	0.783635972045097	0.495027872246847	0.54415558198812	0.781889830166483	0.632735192371642
0.90.9.EP00600_Ochromonadales_sp_CCMP1393	0.827352220695375	0.444552918262154	0.48512491529233	0.729752781530483	0.532514319026771
0.95.1.EP00600_Ochromonadales_sp_CCMP1393	0.859002158717803	0.508878881337043	0.565910178521384	0.829332307903652	0.738521206889854
0.95.10.EP00600_Ochromonadales_sp_CCMP1393	0.904011552411791	0.567084295712034	0.562615738662008	0.828873460862104	0.719761229612618
0.95.11.EP00600_Ochromonadales_sp_CCMP1393	0.888572284539437	0.477651856925286	0.547317787977282	0.736731483798076	0.676146575858565
0.95.12.EP00600_Ochromonadales_sp_CCMP1393	0.916094752183073	0.574250417424559	0.565910178521384	0.789285676579069	0.664383394059619
0.95.13.EP00600_Ochromonadales_sp_CCMP1393	0.848292327284146	0.451317718503163	0.565910178521384	0.735154381221083	0.497873419130297
0.95.14.EP00600_Ochromonadales_sp_CCMP1393	0.851701212112558	0.440582129576109	0.546087441297832	0.84162859859825	0.643143088729547
0.95.15.EP00600_Ochromonadales_sp_CCMP1393	0.905010007764886	0.549180483996101	0.546087441297832	0.789370929524908	0.701259526932202
0.95.16.EP00600_Ochromonadales_sp_CCMP1393	0.899330189612726	0.56784217895303	0.558671275359323	0.807227312506953	0.713765468953887
0.95.17.EP00600_Ochromonadales_sp_CCMP1393	0.787401246640618	0.318640123546484	0.565910178521384	0.835498622471994	0.539863728594311
0.95.18.EP00600_Ochromonadales_sp_CCMP1393	0.88464522806588	0.484774355247819	0.528830962352846	0.805541729272287	0.699866267713124
0.95.19.EP00600_Ochromonadales_sp_CCMP1393	0.87989653602309	0.556112400679006	0.53213474041864	0.802217280931149	0.719161213534716
0.95.2.EP00600_Ochromonadales_sp_CCMP1393	0.86940680088612	0.574250417424559	0.565910178521384	0.823498938622714	0.732971875569338
0.95.20.EP00600_Ochromonadales_sp_CCMP1393	0.889672160911504	0.566835029689092	0.55299370876277	0.840177992161221	0.699719730762111
0.95.3.EP00600_Ochromonadales_sp_CCMP1393	0.876264383674278	0.500897088789998	0.551810114040019	0.840177992161221	0.729506508634138
0.95.4.EP00600_Ochromonadales_sp_CCMP1393	0.897699813492868	0.550624486557222	0.559816800649012	0.819265329909948	0.722831197553205
0.95.5.EP00600_Ochromonadales_sp_CCMP1393	0.792111960856212	0.172624709940051	0.31744248140662	0.793889763482592	0.682713712771124
0.95.6.EP00600_Ochromonadales_sp_CCMP1393	0.844484154759122	0.32989084800723	0.332748403384261	0.804718594031426	0.685190366678095
0.95.7.EP00600_Ochromonadales_sp_CCMP1393	0.888127695564858	0.506153379661404	0.543681722544314	0.84162859859825	0.674187439465205
0.95.8.EP00600_Ochromonadales_sp_CCMP1393	0.911676803131236	0.539553511003831	0.562511402543101	0.77790993394425	0.68507679131689
0.95.9.EP00600_Ochromonadales_sp_CCMP1393	0.863948104105747	0.508878881337043	0.565910178521384	0.736363159593778	0.576847636605612
0.05.1.EP00297_Palpitomonas_bilix	0.00128700036941785	0.000361643040924494	0.0044715367062898	0.00011208903892076	0.000404399874431493
0.05.10.EP00297_Palpitomonas_bilix	0.00075099903104051	0.000939872415131699	0.00196450793259032	0.000186433394388603	0.000522650591062823
0.05.11.EP00297_Palpitomonas_bilix	0.000891828951663137	0.000761237628777405	0.00299454619775256	0.000132913375240785	0.000330537260959021
0.05.12.EP00297_Palpitomonas_bilix	0.000964386128684467	0.00177625581549907	0.00594174285109381	0.000108704902467058	0.00032172390793824
0.05.13.EP00297_Palpitomonas_bilix	0.000256811329034313	0.00293402685892109	0.00523723286803275	0.000255888680316042	0.00036801984865826
0.05.14.EP00297_Palpitomonas_bilix	0.00101747530570653	0.00177069566389426	0.00261139520306688	0.000170089443186783	0.000354309650587228
0.05.15.EP00297_Palpitomonas_bilix	0.000289659353364564	0.00081425090030408	0.0029044028007464	0.000149865203089218	0.000351622343926977
0.05.16.EP00297_Palpitomonas_bilix	0.000213091106004996	0.00331871880610585	0.00529872801267869	8.79179524664831e-05	0.000290649512036938
0.05.17.EP00297_Palpitomonas_bilix	0.000431666200682777	0.00180012560457027	0.00294426794670533	0.000250927691343643	0.000382708677983954
0.05.18.EP00297_Palpitomonas_bilix	0.000342336800911673	0.0036689932664417	0.00334178377008026	0.000172882907630933	0.000410003494672038
0.05.19.EP00297_Palpitomonas_bilix	0.00133121309513847	0.00495576932276174	0.00334275391125289	0.000135110915988945	0.000320961571868876
0.05.2.EP00297_Palpitomonas_bilix	0.000700431556134347	0.00421817962602907	0.00534849844087762	0.000109851698009673	0.000429028457844251
0.05.20.EP00297_Palpitomonas_bilix	0.000497530460315898	0.000830446217271691	0.00306579475825379	0.000125399319942974	0.000286665131862451
0.05.3.EP00297_Palpitomonas_bilix	0.000236357421450982	0.000188372814476373	0.00126898723574844	0.00024351219215962	0.000543175492235652
0.05.4.EP00297_Palpitomonas_bilix	0.000240770898453351	0.00114221944028515	0.00692161700035094	0.000173185869890472	0.000416324645016678
0.05.5.EP00297_Palpitomonas_bilix	0.000107463736891431	0.000224974956593569	0.00696154448073321	0.000133991871905352	0.000542396622056732
0.05.6.EP00297_Palpitomonas_bilix	0.000261301766121672	0.00140955416723903	0.00181187609460039	0.00011892597512684	0.000342403703791705
0.05.7.EP00297_Palpitomonas_bilix	0.00377589260384873	0.0125643308803729	0.0133138771774291	0.000262335415415827	0.000433314993602832
0.05.8.EP00297_Palpitomonas_bilix	0.000262481707687581	0.00454113284220826	0.00800648182389644	0.000356677932833219	0.000315483756934302
0.05.9.EP00297_Palpitomonas_bilix	0.000157411747781911	0.000447612519579096	0.00319571414494957	0.00013012433771121	0.000637318478098005
0.10.1.EP00297_Palpitomonas_bilix	0.00297419518751789	0.0024094664879277	0.00580212359283576	0.000305484641122792	0.000448083851727062
0.10.10.EP00297_Palpitomonas_bilix	0.00910558295187094	0.0256814751183953	0.00723277586673267	0.000237741708519848	0.000461988768284288
0.10.11.EP00297_Palpitomonas_bilix	0.0101997111538071	0.0338742510064555	0.0108406481648378	0.000403204687010489	0.000458815947526366
0.10.12.EP00297_Palpitomonas_bilix	0.00219129290039939	0.024570033704277	0.00782066412721178	0.000150274578745174	0.000460888671584043
0.10.13.EP00297_Palpitomonas_bilix	0.00606065628081246	0.0141849020176059	0.0111215974144339	0.000236793520293034	0.000317997376319426
0.10.14.EP00297_Palpitomonas_bilix	0.00681838845734569	0.0058882099776874	0.00650761989103006	0.000116431507867824	0.000451908611582532
0.10.15.EP00297_Palpitomonas_bilix	0.011880740646288	0.0354810759256887	0.015571816189172	0.00033568678285177	0.000408349899013885
0.10.16.EP00297_Palpitomonas_bilix	0.00370253783387871	0.0129862938427482	0.0219491777812503	0.000111865145200652	0.00062153992780298
0.10.17.EP00297_Palpitomonas_bilix	0.000500691948713025	0.025880302672523	0.00588265133522199	0.000336895617048268	0.000836022962689924
0.10.18.EP00297_Palpitomonas_bilix	0.0422649438239185	0.00634333148150786	0.0465598617577536	0.000265905615987727	0.000576738100991064
0.10.19.EP00297_Palpitomonas_bilix	0.00801644570284667	0.0179739474515601	0.0124693526819518	0.000265557665974053	0.000592033295102165
0.10.2.EP00297_Palpitomonas_bilix	0.0123900100366272	0.0473757011860346	0.0122461062040956	0.000249157945469535	0.00036310992569452
0.10.20.EP00297_Palpitomonas_bilix	0.00590661429230599	0.00228234657807135	0.00478084334530932	0.000207742056551712	0.000439205477535153
0.10.3.EP00297_Palpitomonas_bilix	0.0658322394072935	0.0546576276201138	0.0137723372513499	0.000568030542515663	0.000293915549986597
0.10.4.EP00297_Palpitomonas_bilix	0.00776550910769301	0.0218946042024747	0.022703316392474	0.000170308064248111	0.000731367033272867
0.10.5.EP00297_Palpitomonas_bilix	0.00199052447319647	0.00884020699219103	0.0168998909432896	0.000441157920174837	0.000292358265486088
0.10.6.EP00297_Palpitomonas_bilix	0.00531372601223322	0.00760334471298478	0.0133350982828757	0.000236361981512673	0.000380833360780176
0.10.7.EP00297_Palpitomonas_bilix	0.0032463471458723	0.0076767386171232	0.00948822211411897	0.00058177366638923	0.000588443771651152
0.10.8.EP00297_Palpitomonas_bilix	0.00824970481362258	0.0241301108585675	0.00936623919148925	0.00043542231970637	0.00108774187188716
0.10.9.EP00297_Palpitomonas_bilix	0.00476990433696857	0.0032444351571496	0.015555764514431	0.000151673700624128	0.000634564245214792
0.15.1.EP00297_Palpitomonas_bilix	0.0117609171704787	0.0502792102938368	0.0286434620292186	0.000523539342077674	0.000616702508161024
0.15.10.EP00297_Palpitomonas_bilix	0.00665896004931102	0.0360927805364921	0.0148079850675277	0.000671654881087682	0.000522627013207508
0.15.11.EP00297_Palpitomonas_bilix	0.0186790829215957	0.093352288989992	0.0710967600565754	0.000456946302855419	0.000531764155656046
0.15.12.EP00297_Palpitomonas_bilix	0.0117864002643371	0.04855704923984	0.0198332778743924	0.000489022955711812	0.00048971987931662
0.15.13.EP00297_Palpitomonas_bilix	0.00942761906921139	0.0501616046958115	0.0259134428848615	0.000258299218706854	0.00083785968366584
0.15.14.EP00297_Palpitomonas_bilix	0.0800127387659335	0.0710874158562597	0.0128569446628901	0.00072997193552242	0.000811845232204976
0.15.15.EP00297_Palpitomonas_bilix	0.00168584965926866	0.0119323483732076	0.0136887449205353	0.000752411514833955	0.000349954754381737
0.15.16.EP00297_Palpitomonas_bilix	0.0593444848209269	0.191728933896939	0.0426248126925581	0.000710117829397153	0.000490217720296245
0.15.17.EP00297_Palpitomonas_bilix	0.00287867634470242	0.0442774413027159	0.0200343976241989	0.000454493325434944	0.000688159179904844
0.15.18.EP00297_Palpitomonas_bilix	0.0399006818615574	0.0884812849721277	0.0219540943575002	0.000548934913382582	0.000569589308061649
0.15.19.EP00297_Palpitomonas_bilix	0.0236554931750489	0.00843166430970975	0.0445380649208813	0.000571396588643689	0.00134620579061353
0.15.2.EP00297_Palpitomonas_bilix	0.00539853405861496	0.0320751841061494	0.0192372667947216	0.000984233293686295	0.000584274697095738
0.15.20.EP00297_Palpitomonas_bilix	0.00632705347416716	0.0628620264406628	0.0270917411512069	0.00041547823716293	0.000847478281040544
0.15.3.EP00297_Palpitomonas_bilix	0.0148899445354103	0.0055131081945961	0.0565068895901111	0.000367590003159193	0.000829962265454855
0.15.4.EP00297_Palpitomonas_bilix	0.117225804351114	0.0114053946322942	0.0198092573961614	0.00049158139433053	0.000630835342595341
0.15.5.EP00297_Palpitomonas_bilix	0.117175566226631	0.164256131209515	0.0328789858492547	0.000383344841418206	0.000387038752515929
0.15.6.EP00297_Palpitomonas_bilix	0.0132365460885193	0.0181615637643147	0.0476840294086132	0.000378835756297479	0.000861131717540541
0.15.7.EP00297_Palpitomonas_bilix	0.0566862202098178	0.0623646116586781	0.0146629515718195	0.000509614314658347	0.000645400200897817
0.15.8.EP00297_Palpitomonas_bilix	0.0681048132903207	0.109471494336	0.01628646135013	0.000427535871123475	0.000742794825103923
0.15.9.EP00297_Palpitomonas_bilix	0.0358246359742953	0.0165648670044986	0.0219962881300181	0.000317302197269487	0.000641512913821875
0.20.1.EP00297_Palpitomonas_bilix	0.0302934241081683	0.126813682283615	0.0719324417740267	0.00138485820539972	0.000756293965695012
0.20.10.EP00297_Palpitomonas_bilix	0.0135494831876918	0.0220579135412225	0.0156385246514418	0.00038985658065237	0.000812174065071507
0.20.11.EP00297_Palpitomonas_bilix	0.0673242212855865	0.194425255202876	0.0840094761859254	0.000881650766822979	0.00100932932253911
0.20.12.EP00297_Palpitomonas_bilix	0.127385053021235	0.20230089434453	0.0312871808697685	0.00066083222002421	0.00102155086350819
0.20.13.EP00297_Palpitomonas_bilix	0.180218207469573	0.058281148178628	0.0337379596769372	0.000629246209276951	0.000773067959905598
0.20.14.EP00297_Palpitomonas_bilix	0.0961340142888077	0.230157376300421	0.0352592992486594	0.000517584835741283	0.00135371783569544
0.20.15.EP00297_Palpitomonas_bilix	0.0591694762349904	0.119978591778638	0.0301703055721043	0.00125694383729543	0.000505664215000168
0.20.16.EP00297_Palpitomonas_bilix	0.0694934092036502	0.0869557045164757	0.0207409504194726	0.000692155370166904	0.000845023586724118
0.20.17.EP00297_Palpitomonas_bilix	0.0502910596361816	0.13393748500103	0.0142618567660508	0.000731084475728551	0.000659718720229125
0.20.18.EP00297_Palpitomonas_bilix	0.263910160063781	0.299790857220692	0.0339427549634469	0.000423986591624376	0.000807811456711655
0.20.19.EP00297_Palpitomonas_bilix	0.0275313612641988	0.155017387408124	0.0276494976799453	0.000716318044489883	0.000564473988902546
0.20.2.EP00297_Palpitomonas_bilix	0.130264750694603	0.0396820328323747	0.0436487799612795	0.00199906830795641	0.000433815495744614
0.20.20.EP00297_Palpitomonas_bilix	0.016953502687954	0.108491570678172	0.017525664492434	0.000709054526619661	0.00109147943706047
0.20.3.EP00297_Palpitomonas_bilix	0.118167217650574	0.35911896906551	0.0369732452366669	0.000382640025303906	0.000873036770591914
0.20.4.EP00297_Palpitomonas_bilix	0.0423171321295926	0.0806128881642463	0.0710598280433736	0.000750420540196282	0.00116043447405919
0.20.5.EP00297_Palpitomonas_bilix	0.293761242806928	0.450959940395143	0.0307351689843655	0.000867073353522061	0.000747461215668907
0.20.6.EP00297_Palpitomonas_bilix	0.111473984078157	0.300829797169381	0.0509756917427127	0.00178488108993167	0.00071030050913931
0.20.7.EP00297_Palpitomonas_bilix	0.366495398025388	0.28754164095174	0.0264626917182339	0.00067102247989498	0.000994421165713438
0.20.8.EP00297_Palpitomonas_bilix	0.0777841397415119	0.0566207339221816	0.0377116689823825	0.000855750626445828	0.000554096448468185
0.20.9.EP00297_Palpitomonas_bilix	0.210793535657432	0.440537948777308	0.0421065048750707	0.000919906980014385	0.00146112451604066
0.25.1.EP00297_Palpitomonas_bilix	0.136827319727136	0.123820706847516	0.10750031257764	0.00100611666847645	0.00106466953595132
0.25.10.EP00297_Palpitomonas_bilix	0.359672189684483	0.762892029012926	0.0919075738824174	0.00119460619504811	0.000574734769845737
0.25.11.EP00297_Palpitomonas_bilix	0.101163174302241	0.241033411924784	0.0217801584842266	0.00127627871051674	0.0011007677715761
0.25.12.EP00297_Palpitomonas_bilix	0.23375240149368	0.154334555521732	0.116340783189724	0.000789407621229452	0.00200895991060496
0.25.13.EP00297_Palpitomonas_bilix	0.286743800421261	0.355151354675368	0.0346523329424889	0.0012116472721023	0.00144700090935695
0.25.14.EP00297_Palpitomonas_bilix	0.342929881898537	0.342661542116326	0.0566208835060326	0.000962670842751065	0.00125310462066569
0.25.15.EP00297_Palpitomonas_bilix	0.187054911897438	0.0606494818232566	0.0767173257574173	0.00108040011411657	0.00181017304818924
0.25.16.EP00297_Palpitomonas_bilix	0.44480607778341	0.216364234785492	0.0602011364136873	0.00108814096930517	0.00158141877604111
0.25.17.EP00297_Palpitomonas_bilix	0.196906550818457	0.28514455403211	0.0787766800732996	0.00144304080268269	0.00134411024274453
0.25.18.EP00297_Palpitomonas_bilix	0.309577098795379	0.636556112229413	0.0498314334321314	0.00161899435643915	0.00102379246174277
0.25.19.EP00297_Palpitomonas_bilix	0.30251087473949	0.348564303308148	0.0456660230945958	0.0022960752794199	0.000689788756299507
0.25.2.EP00297_Palpitomonas_bilix	0.135383287859139	0.310840813210339	0.0445256267329185	0.000948095025297079	0.00112392167056165
0.25.20.EP00297_Palpitomonas_bilix	0.725175626635639	0.358371475122875	0.0840695148833255	0.000866100031899287	0.00108131711748151
0.25.3.EP00297_Palpitomonas_bilix	0.307838234783725	0.55748803482758	0.0402085616758271	0.000600652530311529	0.000824787799729187
0.25.4.EP00297_Palpitomonas_bilix	0.242853314607591	0.417403851499823	0.0250379058501796	0.00107323727140648	0.000926828986190344
0.25.5.EP00297_Palpitomonas_bilix	0.0516958768752234	0.166110388580075	0.0606739189591528	0.00107729338311545	0.000981770481383054
0.25.6.EP00297_Palpitomonas_bilix	0.130885094481798	0.478408063519612	0.0407007847284417	0.00242434226382003	0.000950632702928574
0.25.7.EP00297_Palpitomonas_bilix	0.169604749452881	0.119751133800058	0.115799676931301	0.00117025769260956	0.0015254475451071
0.25.8.EP00297_Palpitomonas_bilix	0.138822739028427	0.254354325431102	0.0546948942107821	0.00128055941033983	0.00140250721323292
0.25.9.EP00297_Palpitomonas_bilix	0.140074956498676	0.166472746030035	0.0459590479528705	0.000864644170008107	0.0011293696374569
0.30.1.EP00297_Palpitomonas_bilix	0.701104507330865	0.524559706088269	0.104260772749606	0.0024410212708981	0.000951862304572681
0.30.10.EP00297_Palpitomonas_bilix	0.365719020046601	0.509949326575519	0.084973954852007	0.00135745970963543	0.00174038906421855
0.30.11.EP00297_Palpitomonas_bilix	0.694051621912293	0.65993271987353	0.0675767786059336	0.00156725093303795	0.00104854186806764
0.30.12.EP00297_Palpitomonas_bilix	0.258936409491768	0.280827293862712	0.0842297719320598	0.00212002010139525	0.00111312695347168
0.30.13.EP00297_Palpitomonas_bilix	0.587319614608181	0.70710381369516	0.0580837645973329	0.00113707589088717	0.0018996611028666
0.30.14.EP00297_Palpitomonas_bilix	0.10327486599097	0.099775703093662	0.0521023078059861	0.00307027141460352	0.00143957232153629
0.30.15.EP00297_Palpitomonas_bilix	0.238959646352472	0.14690004488286	0.0977531779588704	0.00164099773043203	0.00193450264609598
0.30.16.EP00297_Palpitomonas_bilix	0.241049689160066	0.110328082858285	0.0384825314719096	0.00163281127280495	0.00149220823654901
0.30.17.EP00297_Palpitomonas_bilix	0.129947335611738	0.26625068782087	0.030050026185266	0.00304778120104153	0.00147183827985266
0.30.18.EP00297_Palpitomonas_bilix	0.403027885015525	0.246229022922136	0.0736031235271571	0.000790086329482055	0.00130392221370414
0.30.19.EP00297_Palpitomonas_bilix	0.332178938721089	0.35639901307848	0.105087652888586	0.00204785856826243	0.00100855741579008
0.30.2.EP00297_Palpitomonas_bilix	0.263680009222769	0.5953468287071	0.0495597925378262	0.00129913067217357	0.00171490593568349
0.30.20.EP00297_Palpitomonas_bilix	0.587062921266722	0.622527166366188	0.0590882543882093	0.00199355466300455	0.00197117529562929
0.30.3.EP00297_Palpitomonas_bilix	0.297017787599911	0.0870391383615323	0.108567742898432	0.00176654248969976	0.00100759082602194
0.30.4.EP00297_Palpitomonas_bilix	0.338442916304093	0.479265709146551	0.0659706049528309	0.00146221803740415	0.000837060329829397
0.30.5.EP00297_Palpitomonas_bilix	0.0809141551465171	0.51096065359183	0.0748483455888937	0.00207684495139027	0.00148400826739527
0.30.6.EP00297_Palpitomonas_bilix	0.846322122834241	0.690379711192546	0.0841356158503892	0.0014597678717246	0.00119679346928553
0.30.7.EP00297_Palpitomonas_bilix	0.150826885145032	0.383310450230624	0.0941061806689326	0.00108463662306578	0.00120663295011769
0.30.8.EP00297_Palpitomonas_bilix	0.215913546597534	0.123458474050455	0.0846854271112911	0.00131725977343396	0.00174071309936014
0.30.9.EP00297_Palpitomonas_bilix	0.175100605722967	0.180278326890736	0.0350369630674878	0.000834047568116178	0.00144808637145571
0.35.1.EP00297_Palpitomonas_bilix	0.156831046387916	0.202483555475385	0.061673171133943	0.00135422793771586	0.00172972340752765
0.35.10.EP00297_Palpitomonas_bilix	0.579915612269548	0.241072393569871	0.0727600894519557	0.0038722301538231	0.00113884474261514
0.35.11.EP00297_Palpitomonas_bilix	0.745102604810019	0.595604245749631	0.0570876058115246	0.00174753696535563	0.00224953087063394
0.35.12.EP00297_Palpitomonas_bilix	0.871837038771866	0.824164468943245	0.101368127786631	0.00112733194628039	0.00240136562768733
0.35.13.EP00297_Palpitomonas_bilix	0.651965905914281	0.260984574093188	0.046242822154229	0.00264026233629959	0.00147955130545186
0.35.14.EP00297_Palpitomonas_bilix	0.735321447123491	0.646728693650821	0.056682051262233	0.00291526241495813	0.00275789827420636
